,id,name,com1,com2,Segment K-means PCA
19979,0iiEw46n8h8BMY3tAPCj8G,Kapitel 174 - Der Page und die Herzogin,1.9931923740977004,-3.451029179202499,1
19980,0izeAy6pT8JuzvO6usK9kX,Kapitel 162 - Der Page und die Herzogin,2.0059030270512603,-3.047394840591279,1
19982,0jAnxJs9xMm6tMyQ7P64KL,Dead Man Blues - Take 2,1.4331429651380128,-1.2759676335298176,1
19983,0k9f7ctr8CFrmOqOvSF7Nb,Часть 61.4 & Часть 62.1 - Фиеста,0.7375162676565056,-3.922073020625292,1
19984,0kAPGn003s5LfBVuaWr9qG,Часть 60.3 - Фиеста,0.6513588440648344,-4.498367925334897,1
19985,0maKBYOb6hVlg9quHNfcFd,Rodriguez Peña - Remasterizado,1.8258704418532943,-0.8404793176204501,1
19987,0mqyDfjkzESmzslJZiTvJ2,Kapitel 333 - Der Page und die Herzogin,2.4723040648695425,-2.907840600359133,1
19988,0nfoO6YGoufZlcA9UsYTPg,Часть 70.4 & Часть 71.1 - Фиеста,0.3571355459240373,-4.297636562847588,1
19989,0o3WTIox5F1rv08x78mlIm,Kapitel 285 - Der Page und die Herzogin,1.9942844518559746,-2.9787619826790097,1
19991,0pWUp1qX7g1Q5eExVSwtO3,Kapitel 142 - Der Page und die Herzogin,1.880613969402001,-2.91328545243299,1
19992,0pnl6xUVvvxj7Fq0mGj7SM,Kapitel 164 - Der Page und die Herzogin,2.204163534831825,-2.6382918463244036,1
19994,0qG60mbc1BQj74Dt034FWX,Pum...Garibaldi - Remasterizado,2.8085163563014497,-1.3972291293498225,1
19995,0qUOwTSUpvUgWzFk0snSZP,Kapitel 353 - Der Page und die Herzogin,2.2412618601860532,-2.8193784704832527,1
19996,0qbnT6ZvsjXQLfwXmUnu9x,Часть 72.3 - Фиеста,0.7559039924128589,-4.244469755655008,1
19997,0qiytPoGHx5mcIvhrpgdJA,Kapitel 201 - Der Page und die Herzogin,2.305581326091135,-3.033045674806036,1
19998,0qkeqVfqPZTgwLNVGSTh97,Kapitel 195 - Der Page und die Herzogin,1.9900872732145067,-3.2565428126716713,1
19999,0r5xvEZEjDarFkomOBHjdT,Sati Rawn Tana,-0.052533755947852374,-2.108942800166385,1
20000,0rRq2sHKj5avrkv3wSWBPP,Часть 10.4 & Часть 11.1 - Фиеста,0.38653537829554013,-4.339217320793911,1
20002,0sI6MzIVTjeiyUVKDG1elR,Часть 12.2 - Фиеста,0.8001944940419596,-3.952170747595404,1
20003,0szqJoGI04PcfSuh09yJPR,Kapitel 418 - Der Page und die Herzogin,2.326468191754685,-2.7127722246048958,1
20004,0tP8C2xfzkLSPV71P4Pe9w,No Tengo Amigos - Instrumental (Remasterizado 2018),2.4405882141918815,-1.5084641895091335,1
20005,0u29UEm69aso9xlHKYtXdu,El Que Dirán - Instrumental (Remasterizado 2018),2.0368538514596444,-1.4890799455100878,1
20006,0vYeCU2XfUWsOdoyHLY92C,La Paloma,1.636769453677492,-0.22439098028988155,1
20009,0wYUgvnfY0EdNMMdXlDZTn,Часть 84.3 - Фиеста,0.5941401727526093,-4.219674444550931,1
20010,0xTiS53IlIr7W0RhIuZjgO,Kapitel 437 - Der Page und die Herzogin,2.179152557986665,-2.8651130066241604,1
20012,0yLX9TDhAOmLocdqrJOP09,Kapitel 345 - Der Page und die Herzogin,1.9650539124907414,-3.087161045658599,1
20014,0yoE9UGtzoxJ8gGkLAXGPC,Kapitel 397 - Der Page und die Herzogin,1.7861916399312057,-3.1270529554439026,1
20016,0zoACzxxUDaJ8ezIJ7s1BF,Часть 45.4 & Часть 46.1 - Фиеста,0.42715664748334614,-4.433200594005302,1
20017,0zwQ9BjnBlzot06OgFBn4K,Just A Little Thing Called Rhythm,1.4643373601580958,-1.6254839873509543,1
20018,0zyAs45kAzI2vRsCT05xqy,Kapitel 185 - Der Page und die Herzogin,2.1833462042026928,-2.945378282529487,1
20019,10NokhLWqxzi6Qg10vcGQ5,Kapitel 43 - Der Page und die Herzogin,2.2995723211078123,-3.0368922124551125,1
20020,1141Mvn9kU1NFb7YiWj05k,Часть 17.2 - Фиеста,0.2056759904813975,-4.4178930799173735,1
20021,11Jfa7vbui5QWuGQtqhk3O,Kapitel 391 - Der Page und die Herzogin,2.0285283479125584,-2.816755358562322,1
20022,11Z72hvmfAvCCYJI8kjpuU,Kapitel 305 - Der Page und die Herzogin,2.1561753326269963,-3.034076212295418,1
20023,11juCvD55rpTCaFwZjm58T,Kapitel 200 - Der Page und die Herzogin,2.2014941677848943,-2.929843191244047,1
20024,11qTWOBfMr2CHLFMqaiz5T,Kapitel 439 - Der Page und die Herzogin,2.3318567487009108,-3.0951708392542088,1
20025,12LDA8dsMg5jpLD6wQwTvV,Часть 78.4 & Часть 79.1 - Фиеста,0.14744804522280935,-4.115343095522483,1
20026,148yhw6e7V9BotI4Rj4Mel,Kapitel 228 - Der Page und die Herzogin,1.8678169747133808,-3.1989516437414944,1
20027,16AhqHV680kOt7v216Q8U9,Trago Amargo - Remasterizado,1.8668114548498584,-1.2000747380902015,1
20028,16FAlNV1tc0NCWAhKxlXX0,Kapitel 435 - Der Page und die Herzogin,1.8697689363641936,-2.7701548326553294,1
20029,17qVDp8STcC6UajNQOeMgH,Kapitel 82 - Der Page und die Herzogin,1.961602190958462,-3.22436610303412,1
20030,18701sWluSnxN3Iu9HEX78,Chacun Son Truc,1.1807049375782483,-1.5986741321223363,1
20031,18iy13trBcZZrzy6H6qZdA,Kapitel 33 - Der Page und die Herzogin,2.0489923374124563,-3.051062985111641,1
20032,19Bnd2dTRBO99atTu1rnMi,Kapitel 443 - Der Page und die Herzogin,2.3356039934875037,-2.302380206797294,1
20033,19t93vrvSuuITyuRGUPj5e,If I Ever Cry - You'll Never Know,2.0477105827722104,-0.5553728672456804,1
20034,1ANsB3nTczpkgqgRQux3rI,Часть 80.3 - Фиеста,0.3582001215028668,-4.281298287740116,1
20035,1AOWgmnMf3chLgt9ueFWrJ,Porque Tu Me Diste un Beso - Remasterizado,2.2700955436733814,-1.13663862966871,1
20036,1Agqe9PazMOklwjNO7Usud,Porter Stomp,0.9901246256719458,-0.6631535612230567,1
20037,1AxcADdFgRgIGw0BaLfs4L,Kapitel 296 - Der Page und die Herzogin,2.2344034812501947,-3.241625787103735,1
20038,1B8nCOmNqpat0pvqsOo0UZ,Kapitel 368 - Der Page und die Herzogin,2.0470183758132943,-2.976186309368244,1
20039,1BMXIKrkDxhOBNWP0zenFS,Часть 48.4 & Часть 49.1 - Фиеста,0.5460876346482678,-4.314099623029876,1
20041,1DaYmi9fbbA6tNsgYdDxfZ,Kapitel 99 - Der Page und die Herzogin,2.2887322890202997,-2.8694507763464165,1
20043,1EIQMOcS6gDhqN35bpaulo,Savannah - The Georgianna Blues,1.945122598485523,-0.6752754424077111,1
20044,1GbAuaJu95r6JDjvxO52sa,Kapitel 246 - Der Page und die Herzogin,2.320203005647894,-2.840421595781522,1
20046,1HiD10JLEHdYFZh4DguQWU,Часть 82.4 & Часть 83.1 - Фиеста,0.813780442184657,-3.90931302519555,1
20047,1HiT2p6xDwSy0YKYHvWKF3,Часть 7.5 & Часть 8.1 - Фиеста,0.771701622404552,-4.086951038956734,1
20049,1IHM1j84hSNc00dKp4rOZy,Smoke House Blues,0.6838169634974413,-0.9226388666158132,1
20051,1IMHJkQ61yfLAho9LwurLM,Часть 38.3 - Фиеста,0.5784544885411295,-4.151411352005851,1
20052,1IigeeOT6ud2Lk8HZGZ5sm,Kapitel 323 - Der Page und die Herzogin,1.887772149989123,-3.431337539728705,1
20054,1JLVPMmhD6MvnWdpjtwMDf,Часть 74.2 - Фиеста,0.3857482561235368,-4.778694329746456,1
20055,1JM5o45UZyV5V0PxGjn0O8,Kapitel 222 - Der Page und die Herzogin,2.0402679224428497,-3.1252181141072923,1
20056,1K3V0YKcp8ttWtknl22U3C,Qué Dirá Mamá - Remasterizado,2.328000617255941,-0.7795553980887834,1
20057,1KEpB6kjA4PStv0kADL0N3,Kapitel 161 - Der Page und die Herzogin,2.0134751755725824,-2.800435509896281,1
20059,1MDb74XdC2JE5HJcubuc3T,Yo Quiero un Novio Chauffer - Remasterizado,1.7639001742704126,-0.6446159583644148,1
20060,1MIlmAfwMM7NZFctmsKTWa,Kapitel 324 - Der Page und die Herzogin,2.0409201641643735,-3.305959324628182,1
20061,1MJeNrEs6ChFUzB8M43V8Q,L'amour Excuse Tout,1.5800809398040032,-2.357263629954093,1
20062,1NE8LtsLMeGkY6AhUviPYo,Часть 48.3 - Фиеста,0.7985637638982009,-4.271992667139537,1
20063,1NEXdHGFup32zrXdAy56Lb,Barba E' Choclo - Remasterizado,2.0909829045857604,-0.9802583064254151,1
20065,1NMl9JKKuALpMyCjPJKmXC,Kapitel 196 - Der Page und die Herzogin,2.264770787880597,-2.9232966814339894,1
20066,1OB8GfVORDmpXpSAd99wzG,Kapitel 280 - Der Page und die Herzogin,2.0820061541312227,-2.896296436783706,1
20068,1P1Kyocvg380jDMtbAtsVX,Kapitel 84 - Der Page und die Herzogin,1.9896251511420624,-2.964931266123473,1
20070,1QNxncr6AXcnXY92tN4bAJ,Kapitel 8 - Der Page und die Herzogin,1.9679781217103962,-2.7757802154868396,1
20071,1QP3BHbxXRyQQQxETcN68O,Dead Man Blues,1.577446482244385,-0.31810887803696686,1
20072,1QRYGTxFGhKzix98AHnBQC,David And Uriah,1.432185692812078,-3.004564980313631,1
20073,1QXEKqhje8QucDzcGRVl4r,Часть 58.3 - Фиеста,0.5166168433250231,-4.049710422177511,1
20075,1Qf4LCfTKUeOIBc5ijwo3c,Adorable Noviecita - Remasterizado,2.2959374100418564,-1.083999236729576,1
20076,1QjXzjz5WcQcXoevEWtB71,Kapitel 24 - Der Page und die Herzogin,2.000024424975161,-3.0548724328678607,1
20077,1Qw781ydHS63da4oj1tFTT,Kapitel 340 - Der Page und die Herzogin,2.2746951185194186,-2.898760476157494,1
20078,1R38wtHuqSCJQNyWS7BYOW,Kapitel 197 - Der Page und die Herzogin,2.1167020591761947,-3.310718003705635,1
20079,1RDuubAXEY109Zqx8MiIkB,Kapitel 85 - Der Page und die Herzogin,2.196076870503456,-2.7044806266821073,1
20081,1Sy0So5p8TW4KUCWgoB0iE,Часть 55.5 & Часть 56.1 - Фиеста,0.7964697813759569,-3.9815873127444634,1
20082,1Tgy37TEdQ8cD9txCOP7uX,Tout Doucement À Pas De Loup,1.5378299697797397,-2.0818256421462547,1
20083,1TtOYhU43vrgHizZr172aN,Kapitel 177 - Der Page und die Herzogin,1.8176195882123338,-2.9962397980039737,1
20084,1UIqgUwdCdnnR2fZZYja2e,Kapitel 116 - Der Page und die Herzogin,2.102411672102576,-3.4978042373251026,1
20085,1UhXtqPgglnHsT0GGZZFId,Часть 56.2 - Фиеста,0.7399891741158185,-4.319884330719649,1
20086,1UxoZkEPF75PMWwO17sbjw,She Was Just A Sailor's Sweetheart,1.2788261645088164,-1.400068773253038,1
20087,1VBEwNSaDydKNPxaCkZoVO,Kapitel 299 - Der Page und die Herzogin,2.1000584426031703,-2.945588014991157,1
20088,1VFTsvEUdlIpnGNyJDdNsj,Kapitel 2 - Der Page und die Herzogin,1.8448008583063829,-3.248316721233529,1
20090,1VW5qi1mYiMFKUmj2udSBk,Kapitel 400 - Der Page und die Herzogin,1.9778177241959944,-2.9954133100997664,1
20091,1VWmqvVyDEawGO7P72LP81,Fosporerita - Remasterizado,2.279527184692622,-1.1502578508849879,1
20092,1Vfou9N7kqLpKkeQDwud6z,Kapitel 262 - Der Page und die Herzogin,2.124773674565739,-3.182076446372814,1
20093,1VgTzbSp3EI2pOdPpJw3Rz,Kapitel 170 - Der Page und die Herzogin,2.269564890055493,-3.0387190194896516,1
20094,1VqB0EGCeLxqPGhPuiqTUI,Часть 16.3 - Фиеста,0.20474198918036815,-4.49518767938707,1
20095,1VzGXKcpnnyfu8rekI4OfQ,Kapitel 312 - Der Page und die Herzogin,2.0507415799550355,-2.9878792013751236,1
20096,1WT9fOPorqKLNVOhkGMSbz,Часть 67.2 - Фиеста,0.24439464675074699,-4.324414122825078,1
20097,1Wa4iVkYahPPI0bLj3gx6v,Часть 83.2 - Фиеста,0.5007739310037373,-3.7842566116371232,1
20098,1WgePPGJvL0Huy8Bw3Afv5,Kapitel 230 - Der Page und die Herzogin,2.0482602604848577,-3.1771726076595055,1
20100,1X4cgE4ZhaPqWoBihvwNIF,Kapitel 377 - Der Page und die Herzogin,1.938294524240771,-2.859315764982576,1
20102,1Yd4nnNTgD0w6sUoCDuttp,La Leçon De Charleston,1.7922282179906484,-2.1387329710121548,1
20103,1Yg2nYGy9OgwJi2d2HgK3p,My Cutey's Due At Two To Two Today - Alt. Version,0.9820633905695498,-2.270280187736339,1
20105,1ZSKbOLITqiZmCDrqgnikF,Kapitel 408 - Der Page und die Herzogin,2.6158161567364977,-2.77593530066421,1
20107,1ZwCoK3aOKwIPg1nM3yEGF,Kapitel 376 - Der Page und die Herzogin,1.6737567824208281,-2.7755301889415755,1
20108,1aEhtXWabYH0ABaO6pay9u,Kapitel 263 - Der Page und die Herzogin,2.2168909130945216,-2.8779152673566815,1
20109,1b1MrlmdOlU6giQmLPLGgk,Kapitel 204 - Der Page und die Herzogin,1.7903810605546637,-3.341087547588398,1
20111,1bUw2j649NLxgA3aPWekEw,Kapitel 244 - Der Page und die Herzogin,2.1476701474975526,-2.7753798577723896,1
20112,1bgjbVCvH7xsNImyk1Myd8,Somebody Stole My Gal,2.0940510310426803,-1.3679629530799526,1
20114,1djHhjXNnCRoVczuKwKIsP,Часть 34.5 & Часть 35.1 - Фиеста,0.7844888090188757,-4.5981527594076255,1
20115,1dx8sXH9oT3Ix2aJaEHtv4,Kapitel 166 - Der Page und die Herzogin,2.2590578835158523,-3.104244032443506,1
20116,1e3UgA95fieEI6KPibs1TO,Don't Forget To Remeber,1.8121541985705019,-0.4601466213959246,1
20117,1eBVfRRRGRjcVAHQJpfS4C,Kapitel 410 - Der Page und die Herzogin,2.186286966790172,-2.874511410997049,1
20118,1eNpZCLE9XU0r2jeYGa6Y7,Kapitel 238 - Der Page und die Herzogin,1.9322156233842436,-3.142931883063678,1
20119,1eOYx2MraxwG78QMaPQPCh,Часть 22.2 - Фиеста,0.15806582991906584,-4.31356710726066,1
20120,2HD6jTefKllTXBN0r16ZPa,Escucha mi Dolor - Instrumental (Remasterizado),1.3937256750001121,-1.9260420045628415,1
20121,2HSRRxthDfpPN0YaYODPGK,El Ciruja - Instrumental (Remasterizado),0.7781961739021551,-1.629633667377906,1
20122,2IJAtE4yWZfESHQe8UyVqr,Amurado - Remasterizado,2.4156489732970514,-1.304223892178268,1
20123,2IyZLtAhzKwKJwDL5ejyOr,Tus Besos - Instrumental (Remasterizado),2.788795362764298,-1.2557822657311197,1
20124,2KwpBWymlOyLzjNrJuYuFe,Escucha un Consejo - Instrumental (Remasterizado),2.1130870711580383,-1.8919522607656154,1
20125,2M1HPkZgcLLEEWVpDQlnqt,"She's Long, She's Tall",0.462715835921999,-0.55196027572635,1
20126,2Mfg6NeamrIYHe7NpnMcFu,Abuelita - Remasterizado,2.018861134862572,-1.6539388894427833,1
20127,2N8aRUZstu1zrNMS61GdJL,Gurrumina - Instrumental (Remasterizado),2.4937561920381244,-1.5259191736104514,1
20128,2OaR1gpNthrzwgW7fT1XpR,No me Escribas - Instrumental (Remasterizado),3.094748838705006,-1.0475104610704424,1
20130,2QFkMDoiZnr2PTGfFCwwV2,Fuego Y Ceniza - Instrumental (Remasterizado),1.8030527011441009,-2.040151790800395,1
20132,2SXR9vYA7yDfVw3KPLpB6c,Lunes - Instrumental (Remasterizado),1.001782228956268,-1.5181315605158834,1
20133,2SjdHz8MiKvyJTTQyrbpj3,My Blue Eyed Jane,-0.022991100416745062,-1.4754000553046536,1
20134,2SokHRNkb6PoiITXTk5Pta,Noche de Reyes - Remasterizado,1.4535786583075967,-1.5650391744874765,1
20135,2TFZPFg3rSaN1Ze0QFkPHL,Federación - Remasterizado,1.3797762405516028,-1.7724301794732584,1
20137,2W9eLrE76HOWx0HYK1Ag63,Gabino - Remasterizado,1.920775626863504,-1.5013803180100689,1
20140,2Zg1tN2EGbZCzyBOB5JIZc,La Quema - Remasterizado,1.7444422211155601,-1.892628436756745,1
20141,2ZwlvkhM3uckSQ80By7A5g,Patroncita - Instrumental (Remasterizado),2.3122876962681045,-1.8821198970186992,1
20142,2b2ojtRevXFrkQ8CwODInX,Altar Criollo - Instrumental (Remasterizado),2.1224321320831305,-1.1944722506015357,1
20143,2cQCZxwZdmHL8xhffAzibi,La entrerriana - Instrumental (Remasterizado),1.236127863243632,-1.0344914420928821,1
20145,2dSQVrZ5OEalgZmRokhJph,Pobre Pecadora - Instrumental (Remasterizado),2.621183420443947,-0.9874998401532752,1
20148,2hT9kbsAi52d9M1xB2VlX1,Marche Des Petits Pierrots,1.1787860171114737,-1.697193142051359,1
20149,2i8YuZfnmpymp5LfBcmNGg,Madrecita Yo Me Muero - Instrumental (Remasterizado),2.744963815406084,-0.9844620685977276,1
20150,2iz3CyrxTuQ31fyJhPU8PV,La Cumparsita - Instrumental (Remasterizado),2.539622483569234,-1.2221902333985126,1
20151,2mOzNBKS97hMRkVWRh7ET2,Mandria - Remasterizado,1.4305542725583864,-1.8486745591807836,1
20152,2nGHomJK3jqTsLjESTVo6Q,De Puro Guapo - Instrumental (Remasterizado),1.9218781314030544,-1.410669770399248,1
20154,2p0Z0szO0AuAJ9JzzwKucN,Bartolo - Instrumental (Remasterizado),2.7523069466975745,-1.5806653217095947,1
20155,2pMWlguTvdGMOcN77yQEBF,C'est Lui C'est Tout,1.2732410017419493,-1.833453898445428,1
20156,2pxmaas8qfVPeWfrBOtbtQ,Esperanzas - Instrumental (Remasterizado),2.042516116792532,-1.9768261828672453,1
20157,2qoberW1xka0vdwIerXcjE,Patio Olvidado - Remasterizado,2.135115343531838,-2.6214324681803225,1
20158,2rF8LRBqsJGo8tt3k3eN50,My Blue Eyed Jane,-0.051284839001813964,-1.4592769597412296,1
20160,2upfN04vVhP3GZBdNVZ3Sa,Backwater Blues - Live,1.6917890266083389,-1.1419040067195938,1
20163,2vcuvAEPQpAzP76lwWraMF,El Hijo de Julián - Instrumental (Remasterizado),3.106059340355704,-1.0517649343651834,1
20165,2wVeRaZMBQWiTAn7l5p24O,Romanior,0.1064879427239007,-0.3697762064778753,1
20166,2x6tksBJKLy6MoLaQzPUr3,Jinetazo - Remasterizado,1.0334810415723221,-1.9448955326579032,1
20167,2xAkwc45UXvK49xmmzpmMs,Marguerite,1.037627429926317,-2.549417324335761,1
20168,2xiayS0TtldVFZf1uc53vx,You're Just A Old Antidisestablish-Mentarianismist - Live,1.6012086564929744,-1.0742918950751437,1
20169,2y4FI6Lsu19OdrWBfySJD9,Are We Going Down - Pro Edit Mix,0.36933160411976823,-0.6243363835655792,1
20170,2yn0V3d7TIvtkW9hVYIq5E,El Poncho del Olvido - Remasterizado,2.3699026276852524,-1.0751506090341318,1
20171,2zCzvJ2Rg8EHJVsabcNiom,Palo Verde - Instrumental (Remasterizado),1.9490899991580048,-2.254110203666337,1
20172,2zpoSId7tcmVFHEONcPyCo,Beba Mia - Instrumental (Remasterizado),1.5745089435329358,-1.144199547489865,1
20173,31VitjDx2TYra8e1G3Qk6u,Esa es Una Buena Chica - Instrumental (Remasterizado),1.920463388584467,-1.447288213147645,1
20174,328z3RfC6TsdkGtCaayTa4,Galleguita - Instrumental (Remasterizado),2.298811247055664,-1.3251658937626007,1
20175,32nO1AUsComM6FIEnaawca,Que Linda es la vida - Instrumental (Remasterizado),1.5236320465722286,-0.6459820583850039,1
20176,33i36aZlUzAbNgaD5K1NDc,Chanson Française,1.6643625374854614,-0.8619570683110521,1
20177,34X66i1oC6gAyfora9KFJ5,La Pebeta de Florida - Instrumental (Remasterizado),2.448881446581855,-1.6726126534631154,1
20178,34aS5Na1qpPSPCFQH9D9TU,Gabbin' Blues - Live,1.8164717750301882,-0.7248779292983605,1
20180,35nJLWxQ8K2NHlgJMwjv4N,Alfredo - Instrumental (Remasterizado),2.4889709190468503,-1.8653819864747414,1
20182,37b6TqKwwGcAr8oy3vMxOR,Pasaron los Abriles - Remasterizado,2.5510393056605976,-1.2450937132751037,1
20183,3Amp4ff4OGG9weSX44dkTy,Horses - Instrumental (Remasterizado),2.2773507297230506,-1.8121454379857695,1
20187,3BBv75KQFMj9U1JLDFETbu,Cops Come,-0.5489556419491414,-2.2251586630644273,1
20188,3Ck9hHuEPp4DyAViLotvSa,For the Sake of Days Gone By,0.4680356862334343,-0.6217454498989937,1
20189,3CtSLcWvumXeGxHrMkrH5F,Daddy and Home,0.2563065846982858,-0.9357816128567263,1
20190,3D2WNqdwviHhIxh5bzhbV0,Sentimiento Gaucho - Instrumental (Remasterizado),1.1652688655206742,-2.337599894380246,1
20191,3Da1HmQxt167kzmQsZFXFo,Retirao - Instrumental (Remasterizado),2.4912499826593537,-1.8664206621215087,1
20192,3FFSwglyuJgEvYV1PrTq00,"I Put A Spell On You - Live at the Apollo Theatre, New York, NY - Sept. 1956",1.0569363864159635,-1.847467851277165,1
20193,3FPMmNXhdaxrRpZ8UbKuWX,Se Acabaron los Otarios - Remasterizado,1.1396830490606975,-2.265371905135333,1
20195,3GTJcpQQLHcRw68I9MH3xO,Soy Tuya - Instrumental (Remasterizado),2.6879278472437447,-1.2633409716331945,1
20197,3IJdx7i15CVsiLVfG3wUFI,The Soldier's Sweetheart,0.7312554565271674,-0.33131018041187055,1
20198,3IKJXl9wqTkZBCdrJCNDgp,My Little Lady,0.21769921211209128,-0.7790595611936559,1
20199,3JLuxBzhWZC4Rvxn6J87GZ,Puentecito de Plata - Remasterizado,1.1200182968476593,-1.4036970015022863,1
20200,3K7sIQDZYgfgD6VvzKvBuT,El Mal Que Me Hiciste - Remasterizado,2.2366069379196496,-1.2333142329689137,1
20202,3LD3Rywf3LhBsgMKuNbOHE,So Wrong,-0.5699261538271485,-2.339199289008563,1
20203,3LlYlWRzR4OGkzcDThU4Ey,"Kinder, Kinder, was sind heut' für Zeiten",2.1133332138848706,-2.6477110811022726,1
20206,3PEeOPPs0XNQGek95fjpSk,La Tristona - Instrumental (Remasterizado),1.143909394552703,-2.3874564209888405,1
20208,3Q5WqLuIEjTv2lRm5IUxQ3,Mina Bacana - Instrumental (Remasterizado),1.5145847396761907,-1.651118420584547,1
20209,3SZ7K6Byicezv2veWC7uO0,Vida Criolla - Instrumental (Remasterizado),2.43708911425174,-1.2716853475462655,1
20210,3ScSgs6Jlh8wdVlmakhwjk,Te Has Ido - Remasterizado,2.2710377615773094,-1.2940629833006159,1
20211,3Uyja0v8FwvC92s1v6HlOf,"She's Long, She's Tall",0.43652681887620115,-0.5770660567955141,1
20212,3WTf6t3lSDS1kW0FbZIj88,The Jazz Me Blues,1.5611260763829584,-0.6986836121339728,1
20213,3WdEiC4al3BHcdObzj6J23,"Sweet Sue, Just You - Live",2.142679178060085,-1.0395088125699468,1
20214,3WnDwYjSiBHi5UAlp7hXuM,Leguisamo Solo - Instrumental (Remasterizado),1.470764445064346,-2.0183141823198096,1
20215,3YmijQy1yo6Eqh7cLeHL5Z,Derecho Viejo - Instrumental (Remasterizado),1.4760437989513424,-2.2755679965453415,1
20216,3ZP4TJ7FGj14NDddfUo62v,I Wanna Hot Dog For My Roll - Live,2.116571556101079,-1.173551109231188,1
20217,3cgmjboZ7MJzYEu8CKsrvp,Fruto Bendito - Instrumental (Remasterizado),1.444695813303384,-1.647512615208033,1
20220,3gHakSaIO3pLAwxUWsLdVl,Moneda Falsa - Remasterizado,2.2104611564662306,-1.7455606336798346,1
20221,3hrbU9ZFtmjERUS6y08VjO,Ben Dewberry's Final Run,0.014439829151177305,-0.6115716918987135,1
20222,3i6yYpnKlSdelYx50Pgi2z,Tiger Rag,1.555480992476226,-1.1386375789554561,1
20223,3jYXXtgH3t5ge4G2pa6unD,Muchachita Buena - Remasterizado,1.843829910047175,-1.4179735108440379,1
20224,3jluTcdcSc7EdjzDxcJtmg,Alma de Bohemio - Remasterizado,2.321511680175833,-0.4682087473261305,1
20225,3juZ9PFr9Dxs9GFERhlcjP,Salto Mortal - Instrumental (Remasterizado),2.397311015343251,-1.6870036760707783,1
20226,3kHLRsaHJkRz36RwL7V0z0,Ahí Va El Dulce - Instrumental (Remasterizado),1.5002442474268147,-2.4162994645084326,1
20227,3kN34lfY8RAXgZDvIa2NGW,Alhaja Falsa - Remasterizado,2.395044778166875,-1.365142875413928,1
20229,3mjnqRwgLJ1zVMXzygA1Yn,Por Mi Honor - Instrumental (Remasterizado),2.9958767123557206,-1.8521534123034917,1
20230,3n4ojCBgHcvMNYXIvWhWL2,The Lure of the South - Live,1.7705498238741566,-1.243463747946911,1
20231,3nFthBJvK8kwAC5LZr6ddi,Rodriguez Peña - Instrumental (Remasterizado),2.7470512578142388,-2.6075848857683126,1
20232,3ng4MJwLOqS4bX5jmhjCo3,Rhythm Phapsody - Live,2.1220841846607414,-0.7388657162202221,1
20233,3puTc8diEmQlzUwf46TnO8,Le Tango Du Chat,1.5723239544067789,-1.4274508130825319,1
20234,3qMkDl5bv5OdhbHwMrkwAV,A Drunkard's Child,0.7781888952396155,-0.432519550868149,1
20235,3scUh5FeQROzlBHmT2L8FP,Julián Navarro - Remasterizado,1.5272455871186363,-1.4363363333962829,1
20236,3sn7ECxaiv8SsWCjB1YRsL,Seguirás la Caravana - Instrumental (Remasterizado),1.1349144311822446,-1.5972863279231342,1
20237,3t7cyjc8vzcOnaDXRkFKoY,Noche Callada - Remasterizado,2.0128881769820657,-0.8062851653508079,1
20238,3u3WKF06wzPhvYnYHRlpyy,Marinerito - Instrumental (Remasterizado),2.4492894157924447,-1.1686375439385,1
20240,3xGjw4Go4XZgFbyhZTX7AY,Gitanilla - Instrumental (Remasterizado),3.353310938425325,-1.1090399537320141,1
20241,3y3yefGEO9vBrj3fDbzJ3X,He's Long Gone From Bowling Green - Live,2.2317924916319996,-1.3714572855630731,1
20242,3zIcmjCGxXIe8b8GFJWVz6,Cuando Llora la Milonga - Remasterizado,2.1991304698287255,-1.5064699714974228,1
20243,3znhbK93y14JBbgSdj2hCS,Murió de Amor - Instrumental (Remasterizado),2.0924933575412537,-2.1182852097954,1
20244,40KUzFQrfzDNRVP1Ho9Iky,A Drunkard's Child,0.7629367912433805,-0.42744148914191576,1
20245,40R42q9dQJ77tMbXiv9S2Q,Justicia Criolla - Instrumental (Remasterizado),1.5394339581020917,-1.913883775337702,1
20247,43HLN2UBzc71jqs167J91Z,Recordando - Instrumental (Remasterizado),1.2867321873560893,-1.9436900805648736,1
20248,43IRXyHofkbHqzZ74gC1kO,Caballo de Oro - Instrumental (Remasterizado),2.992966951320641,-1.51591460971212,1
20249,44IwfZ0e2f3SR9oBL5UY76,Cuando Llora la Milonga - Remasterizado,1.943540490317349,-0.7758538322944865,1
20250,45GIzGOnYlNasatRTYnlXa,Amor De Bohemio - Instrumental (Remasterizado),2.3457188723261337,-1.475103583325447,1
20251,45Mrh1XFynzFqw35cq8C1o,Organito - Instrumental (Remasterizado),1.9392088244500711,-1.586849416882521,1
20252,46n7YUEOvXcQZEXL99UENf,Ansias de Amor - Instrumental (Remasterizado),1.2484117866792204,-2.1727567225947166,1
20253,46xYvGf824DuYesZUJbFHC,Ventanita De Arrabal - Instrumental (Remasterizado),0.841436103691746,-2.0680704505077188,1
20254,472o20rf60bWSwRf3avlxP,Broche de Oro - Instrumental (Remasterizado),1.9022281046720462,-1.603639867967932,1
20255,480BP2sW58pLct8VShrTkf,Soy Siempre Tuyo - Instrumental (Remasterizado),3.116168725300208,-1.2322237569385568,1
20256,48BaXRpLUzMu8L6tE4vzWo,River of Souls,0.010736130070420973,-0.8343673572213879,1
